# ch4_prop.dat 1322 2020-03-17 21:06:11Z d3c002 https://stash.pnnl.gov/scm/stomp/stomp.git V3.0
 31
 1.169600000E-02  2.500000000E-02  5.000000000E-02  7.500000000E-02  1.000000000E-01  1.013250000E-01  1.500000000E-01  2.000000000E-01  2.500000000E-01  3.000000000E-01  4.000000000E-01  5.000000000E-01  8.000000000E-01  1.000000000E+00  1.500000000E+00  2.000000000E+00  2.500000000E+00  3.000000000E+00  3.500000000E+00  4.000000000E+00  4.500000000E+00  4.599200000E+00  5.000000000E+00  8.000000000E+00  1.000000000E+01  2.000000000E+01  5.000000000E+01  1.000000000E+02  2.000000000E+02  5.000000000E+02  1.000000000E+03
    63     64     64     64     64     62     64     64     64     64     64     64     64     64     64     64     64     64     64     64     64     63     62     61     61     60     57     55     51     40     32
 9.069400000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.704200000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.150000000E+02  1.200000000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.069800000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.704200000E+01  9.704200000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.150000000E+02  1.200000000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.070400000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.037380000E+02  1.037380000E+02  1.050000000E+02  1.100000000E+02  1.150000000E+02  1.200000000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.071000000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.081370000E+02  1.081370000E+02  1.100000000E+02  1.150000000E+02  1.200000000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.071700000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.115080000E+02  1.115080000E+02  1.150000000E+02  1.200000000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.071700000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.116670000E+02  1.116670000E+02  1.150000000E+02  1.200000000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.072900000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.150000000E+02  1.166550000E+02  1.166550000E+02  1.200000000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.074200000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.150000000E+02  1.200000000E+02  1.206220000E+02  1.206220000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.075500000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.150000000E+02  1.200000000E+02  1.238980000E+02  1.238980000E+02  1.250000000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
 9.076800000E+01  9.200000000E+01  9.400000000E+01  9.600000000E+01  9.800000000E+01  1.000000000E+02  1.050000000E+02  1.100000000E+02  1.150000000E+02  1.200000000E+02  1.250000000E+02  1.267140000E+02  1.267140000E+02  1.300000000E+02  1.350000000E+02  1.400000000E+02  1.450000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.100000000E+02  4.200000000E+02  4.300000000E+02  4.400000000E+02  4.500000000E+02  4.600000000E+02  4.700000000E+02  4.800000000E+02  4.900000000E+02  5.000000000E+02  5.200000000E+02  5.400000000E+02  5.600000000E+02  5.800000000E+02  6.000000000E+02  6.200000000E+02
