# air_prop.dat 1080 2017-03-14 16:22:02Z d3c002 https://stash.pnnl.gov/scm/stomp/stomp.git V3.0
 18
 1.000000000E-04  5.000000000E-02  1.000000000E-01  1.013250000E-01  2.000000000E-01  5.000000000E-01  1.000000000E+00  1.500000000E+00  2.000000000E+00  5.000000000E+00  1.000000000E+01  2.000000000E+01  5.000000000E+01  1.000000000E+02  2.000000000E+02  5.000000000E+02  1.000000000E+03  2.000000000E+03
    58     58     58     58     58     58     58     58     58     58     58     58     58     58     58     58     58     58
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
 1.360000000E+02  1.380000000E+02  1.400000000E+02  1.420000000E+02  1.440000000E+02  1.460000000E+02  1.480000000E+02  1.500000000E+02  1.550000000E+02  1.600000000E+02  1.650000000E+02  1.700000000E+02  1.750000000E+02  1.800000000E+02  1.850000000E+02  1.900000000E+02  1.950000000E+02  2.000000000E+02  2.100000000E+02  2.200000000E+02  2.300000000E+02  2.400000000E+02  2.500000000E+02  2.600000000E+02  2.700000000E+02  2.800000000E+02  2.900000000E+02  3.000000000E+02  3.100000000E+02  3.200000000E+02  3.300000000E+02  3.400000000E+02  3.500000000E+02  3.600000000E+02  3.700000000E+02  3.800000000E+02  3.900000000E+02  4.000000000E+02  4.500000000E+02  5.000000000E+02  5.500000000E+02  6.000000000E+02  6.500000000E+02  7.000000000E+02  7.500000000E+02  8.000000000E+02  9.000000000E+02  1.000000000E+03  1.100000000E+03  1.200000000E+03  1.300000000E+03  1.400000000E+03  1.500000000E+03  1.600000000E+03  1.700000000E+03  1.800000000E+03  1.900000000E+03  2.000000000E+03
